Tipo contaminante,Comuna,Ciudad,Tipo de emision,Año,Tipo vehículo,emicom_cantprom_anual
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,05814"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,05097"
MP10,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01035"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,02309"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,03568"
"MP2,5",Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01035"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,05893"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,08495"
Material particulado,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01035"
Dióxido de azufre (SO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01131"
Metano (CH4),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00079"
Monóxido de carbono,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03493"
Dióxido de carbono (CO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"103,0771"
Oxido Nitroso,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00648"
Nitrógeno amoniacal (o NH3),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00136"
NOx,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,13337"
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00526"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00461"
MP10,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00075"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00208"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00322"
"MP2,5",Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00075"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00533"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00768"
Material particulado,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00075"
Dióxido de azufre (SO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00098"
Metano (CH4),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00091"
Monóxido de carbono,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0203"
Dióxido de carbono (CO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"5,05115"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00243"
Oxido Nitroso,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00055"
Nitrógeno amoniacal (o NH3),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00003"
NOx,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01691"
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00023"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0002"
MP10,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0055"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00009"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00014"
"MP2,5",Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00506"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00024"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00034"
Material particulado,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0055"
Dióxido de azufre (SO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00008"
Dióxido de carbono (CO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,71227"
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00033"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00029"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00013"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0002"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00034"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00049"
Metano (CH4),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,42411"
Monóxido de carbono,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"101,66383"
Dióxido de carbono (CO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"2638,27655"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,25193"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"9,04096"
Oxido Nitroso,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,86454"
Nitrógeno amoniacal (o NH3),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,14185"
NOx,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"21,87303"
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,11907"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,10439"
MP10,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,97381"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,0473"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,07307"
"MP2,5",Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,97381"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,1207"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,17399"
Material particulado,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,97381"
Dióxido de azufre (SO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02321"
Metano (CH4),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03867"
Monóxido de carbono,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"25,67562"
Dióxido de carbono (CO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"2166,25927"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,19911"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,44966"
Oxido Nitroso,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,68328"
Nitrógeno amoniacal (o NH3),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,90244"
NOx,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,28491"
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,09411"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0825"
MP10,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,12112"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,03738"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,05775"
"MP2,5",Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,06485"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,0954"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,13751"
Material particulado,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,06485"
Dióxido de azufre (SO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01834"
Metano (CH4),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03714"
Monóxido de carbono,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"8,84767"
Dióxido de carbono (CO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3278,24675"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,28684"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,30565"
Oxido Nitroso,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,98434"
Nitrógeno amoniacal (o NH3),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,30007"
NOx,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,42088"
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,13557"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,11886"
MP10,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02377"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,05386"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0832"
"MP2,5",Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02377"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,13743"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,1981"
Material particulado,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02377"
Dióxido de azufre (SO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02643"
Metano (CH4),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,1085"
Monóxido de carbono,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"17,01954"
Dióxido de carbono (CO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"6743,81517"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,59007"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,24406"
Oxido Nitroso,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,07894"
Nitrógeno amoniacal (o NH3),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,14959"
NOx,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00014"
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,2789"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,24451"
MP10,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,044"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,11079"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,17116"
"MP2,5",Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,044"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,28272"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,40753"
Material particulado,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,044"
Dióxido de azufre (SO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,06384"
Metano (CH4),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,02507"
Monóxido de carbono,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"3,04219"
Dióxido de carbono (CO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1558,23519"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,13634"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0629"
Oxido Nitroso,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01824"
Nitrógeno amoniacal (o NH3),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,03456"
NOx,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,14056"
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,06444"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,05649"
MP10,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0115"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,0256"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,03954"
"MP2,5",Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0115"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,06532"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,09416"
Material particulado,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,0115"
Dióxido de azufre (SO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,01475"
Metano (CH4),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,09007"
Monóxido de carbono,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"11,5794"
Dióxido de carbono (CO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"116,03551"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Evaporativas durante el Recorrido,2020,Vehiculo Liviano,"0,10619"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,94519"
Oxido Nitroso,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00343"
Nitrógeno amoniacal (o NH3),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00137"
NOx,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"1,38431"
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00501"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,0044"
MP10,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,09301"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00199"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00308"
"MP2,5",Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,09383"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00508"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00733"
Material particulado,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,10543"
Dióxido de azufre (SO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00112"
Monóxido de carbono,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00016"
Dióxido de carbono (CO2),Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"12,15551"
Compuestos Orgánicos Volátiles,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00002"
NOx,Paine,Gran Santiago,Tubo de Escape Vehiculos,2020,Vehiculo Liviano,"0,00169"
MP10,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00087"
MP10,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00076"
"MP2,5",Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00034"
"MP2,5",Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00053"
Material particulado,Paine,Gran Santiago,Desgaste de frenos,2020,Vehiculo Liviano,"0,00089"
Material particulado,Paine,Gran Santiago,Desgaste de neumáticos,2020,Vehiculo Liviano,"0,00128"
Metano (CH4),Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,02508"
Monóxido de carbono,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,60501"
Dióxido de carbono (CO2),Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"226,37409"
Compuestos Orgánicos Volátiles,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,11531"
Oxido Nitroso,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,00728"
Nitrógeno amoniacal (o NH3),Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,00072"
NOx,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"2,2062"
MP10,Pedro Aguirre Cerda,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,00777"
MP10,Pedro Aguirre Cerda,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,00655"
MP10,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,04667"
"MP2,5",Pedro Aguirre Cerda,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,00309"
"MP2,5",Pedro Aguirre Cerda,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,00459"
"MP2,5",Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,04667"
Material particulado,Pedro Aguirre Cerda,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,00793"
Material particulado,Pedro Aguirre Cerda,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,01093"
Material particulado,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,04667"
Dióxido de azufre (SO2),Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3,"0,00286"
Metano (CH4),Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,08261"
Monóxido de carbono,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"1,99272"
Dióxido de carbono (CO2),Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"746,10414"
Compuestos Orgánicos Volátiles,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,3798"
Oxido Nitroso,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,024"
Nitrógeno amoniacal (o NH3),Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,0024"
NOx,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"7,26645"
MP10,Pedro Aguirre Cerda,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,0256"
MP10,Pedro Aguirre Cerda,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,0216"
MP10,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,01537"
"MP2,5",Pedro Aguirre Cerda,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,01018"
"MP2,5",Pedro Aguirre Cerda,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,01512"
"MP2,5",Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,01537"
Material particulado,Pedro Aguirre Cerda,Gran Santiago,Desgaste de frenos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,02612"
Material particulado,Pedro Aguirre Cerda,Gran Santiago,Desgaste de neumáticos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,036"
Material particulado,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,01537"
Dióxido de azufre (SO2),Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 3 - Con filtro,"0,00944"
Metano (CH4),Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 5,"0,05336"
Monóxido de carbono,Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 5,"0,73607"
Dióxido de carbono (CO2),Pedro Aguirre Cerda,Gran Santiago,Tubo de Escape Vehiculos,2020,Buses licitados urbanos diesel - Transantiago - Alimentadora H - Rígidos Euro 5,"267,15654"
